subset_size,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
5,"[0, 3, 4, 5, 7]",100,46,769,1035,0.49504950495049505,0.8214285714285714,0.6859946476360392,0.672077922077922
5,"[0, 3, 4, 5, 8]",96,47,780,1081,0.4752475247524752,0.8392857142857143,0.695807314897413,0.701948051948052
5,"[0, 3, 4, 5, 9]",97,47,795,1081,0.4801980198019802,0.8392857142857143,0.7091882247992863,0.701948051948052
5,"[0, 3, 4, 6, 7]",110,46,801,1035,0.5445544554455446,0.8214285714285714,0.7145405887600357,0.672077922077922
5,"[0, 3, 4, 6, 8]",106,48,822,1128,0.5247524752475248,0.8571428571428571,0.7332738626226584,0.7324675324675325
5,"[0, 3, 4, 6, 9]",107,48,828,1128,0.5297029702970297,0.8571428571428571,0.7386262265834077,0.7324675324675325
5,"[0, 3, 4, 7, 8]",103,48,793,1128,0.5099009900990099,0.8571428571428571,0.7074041034790366,0.7324675324675325
5,"[0, 3, 4, 7, 9]",104,48,806,1128,0.5148514851485149,0.8571428571428571,0.7190008920606601,0.7324675324675325
5,"[0, 3, 4, 8, 9]",100,48,812,1128,0.49504950495049505,0.8571428571428571,0.7243532560214094,0.7324675324675325
5,"[0, 3, 5, 6, 7]",100,44,734,946,0.49504950495049505,0.7857142857142857,0.6547725245316681,0.6142857142857143
5,"[0, 3, 5, 6, 8]",96,46,749,1035,0.4752475247524752,0.8214285714285714,0.6681534344335415,0.672077922077922
5,"[0, 3, 5, 6, 9]",97,46,754,1035,0.4801980198019802,0.8214285714285714,0.6726137377341659,0.672077922077922
5,"[0, 3, 5, 7, 8]",93,45,715,990,0.4603960396039604,0.8035714285714286,0.6378233719892953,0.6428571428571429
5,"[0, 3, 5, 7, 9]",94,46,729,1035,0.46534653465346537,0.8214285714285714,0.6503122212310437,0.672077922077922
5,"[0, 3, 5, 8, 9]",90,46,727,1035,0.44554455445544555,0.8214285714285714,0.648528099910794,0.672077922077922
5,"[0, 3, 6, 7, 8]",103,47,767,1081,0.5099009900990099,0.8392857142857143,0.6842105263157895,0.701948051948052
5,"[0, 3, 6, 7, 9]",104,47,773,1081,0.5148514851485149,0.8392857142857143,0.6895628902765388,0.701948051948052
5,"[0, 3, 6, 8, 9]",100,47,782,1081,0.49504950495049505,0.8392857142857143,0.6975914362176628,0.701948051948052
5,"[0, 3, 7, 8, 9]",97,47,754,1081,0.4801980198019802,0.8392857142857143,0.6726137377341659,0.701948051948052
5,"[0, 4, 5, 6, 7]",102,45,766,990,0.504950495049505,0.8035714285714286,0.6833184656556646,0.6428571428571429
5,"[0, 4, 5, 6, 8]",98,47,784,1081,0.48514851485148514,0.8392857142857143,0.6993755575379126,0.701948051948052
5,"[0, 4, 5, 6, 9]",99,46,791,1035,0.4900990099009901,0.8214285714285714,0.7056199821587869,0.672077922077922
5,"[0, 4, 5, 7, 8]",95,47,757,1081,0.47029702970297027,0.8392857142857143,0.6752899197145406,0.701948051948052
5,"[0, 4, 5, 7, 9]",96,46,774,1035,0.4752475247524752,0.8214285714285714,0.6904549509366636,0.672077922077922
5,"[0, 4, 5, 8, 9]",92,47,765,1081,0.45544554455445546,0.8392857142857143,0.6824264049955397,0.701948051948052
5,"[0, 4, 6, 7, 8]",105,48,789,1128,0.5198019801980198,0.8571428571428571,0.703835860838537,0.7324675324675325
5,"[0, 4, 6, 7, 9]",106,47,798,1081,0.5247524752475248,0.8392857142857143,0.711864406779661,0.701948051948052
5,"[0, 4, 6, 8, 9]",102,48,805,1128,0.504950495049505,0.8571428571428571,0.7181088314005353,0.7324675324675325
5,"[0, 4, 7, 8, 9]",99,48,788,1128,0.4900990099009901,0.8571428571428571,0.7029438001784122,0.7324675324675325
5,"[0, 5, 6, 7, 8]",95,46,721,1035,0.47029702970297027,0.8214285714285714,0.6431757359500446,0.672077922077922
5,"[0, 5, 6, 7, 9]",96,45,730,990,0.4752475247524752,0.8035714285714286,0.6512042818911686,0.6428571428571429
5,"[0, 5, 6, 8, 9]",92,46,731,1035,0.45544554455445546,0.8214285714285714,0.6520963425512935,0.672077922077922
5,"[0, 5, 7, 8, 9]",89,46,711,1035,0.4405940594059406,0.8214285714285714,0.6342551293487957,0.672077922077922
5,"[0, 6, 7, 8, 9]",99,46,752,1035,0.4900990099009901,0.8214285714285714,0.6708296164139161,0.672077922077922
5,"[1, 2, 3, 4, 5]",103,48,801,1128,0.5099009900990099,0.8571428571428571,0.7145405887600357,0.7324675324675325
5,"[1, 2, 3, 4, 6]",113,49,867,1176,0.5594059405940595,0.875,0.7734165923282783,0.7636363636363637
5,"[1, 2, 3, 4, 7]",110,49,847,1176,0.5445544554455446,0.875,0.7555753791257805,0.7636363636363637
5,"[1, 2, 3, 4, 8]",106,48,819,1128,0.5247524752475248,0.8571428571428571,0.7305976806422837,0.7324675324675325
5,"[1, 2, 3, 4, 9]",107,50,836,1225,0.5297029702970297,0.8928571428571429,0.7457627118644068,0.7954545454545454
5,"[1, 2, 3, 5, 6]",103,47,808,1081,0.5099009900990099,0.8392857142857143,0.72078501338091,0.701948051948052
5,"[1, 2, 3, 5, 7]",100,47,787,1081,0.49504950495049505,0.8392857142857143,0.7020517395182873,0.701948051948052
5,"[1, 2, 3, 5, 8]",96,46,747,1035,0.4752475247524752,0.8214285714285714,0.6663693131132917,0.672077922077922
5,"[1, 2, 3, 5, 9]",97,48,765,1128,0.4801980198019802,0.8571428571428571,0.6824264049955397,0.7324675324675325
5,"[1, 2, 3, 6, 7]",110,48,848,1128,0.5445544554455446,0.8571428571428571,0.7564674397859055,0.7324675324675325
5,"[1, 2, 3, 6, 8]",106,47,828,1081,0.5247524752475248,0.8392857142857143,0.7386262265834077,0.701948051948052
5,"[1, 2, 3, 6, 9]",107,49,838,1176,0.5297029702970297,0.875,0.7475468331846565,0.7636363636363637
5,"[1, 2, 3, 7, 8]",103,47,806,1081,0.5099009900990099,0.8392857142857143,0.7190008920606601,0.701948051948052
5,"[1, 2, 3, 7, 9]",104,49,826,1176,0.5148514851485149,0.875,0.7368421052631579,0.7636363636363637
5,"[1, 2, 3, 8, 9]",100,48,784,1128,0.49504950495049505,0.8571428571428571,0.6993755575379126,0.7324675324675325
5,"[1, 2, 4, 5, 6]",105,48,807,1128,0.5198019801980198,0.8571428571428571,0.719892952720785,0.7324675324675325
5,"[1, 2, 4, 5, 7]",102,47,789,1081,0.504950495049505,0.8392857142857143,0.703835860838537,0.701948051948052
5,"[1, 2, 4, 5, 8]",98,47,744,1081,0.48514851485148514,0.8392857142857143,0.6636931311329171,0.701948051948052
5,"[1, 2, 4, 5, 9]",99,48,766,1128,0.4900990099009901,0.8571428571428571,0.6833184656556646,0.7324675324675325
5,"[1, 2, 4, 6, 7]",112,49,838,1176,0.5544554455445545,0.875,0.7475468331846565,0.7636363636363637
5,"[1, 2, 4, 6, 8]",108,48,821,1128,0.5346534653465347,0.8571428571428571,0.7323818019625334,0.7324675324675325
5,"[1, 2, 4, 6, 9]",109,49,834,1176,0.5396039603960396,0.875,0.743978590544157,0.7636363636363637
5,"[1, 2, 4, 7, 8]",105,48,806,1128,0.5198019801980198,0.8571428571428571,0.7190008920606601,0.7324675324675325
5,"[1, 2, 4, 7, 9]",106,50,829,1225,0.5247524752475248,0.8928571428571429,0.7395182872435325,0.7954545454545454
5,"[1, 2, 4, 8, 9]",102,49,778,1176,0.504950495049505,0.875,0.6940231935771632,0.7636363636363637
5,"[1, 2, 5, 6, 7]",102,47,789,1081,0.504950495049505,0.8392857142857143,0.703835860838537,0.701948051948052
5,"[1, 2, 5, 6, 8]",98,46,762,1035,0.48514851485148514,0.8214285714285714,0.6797502230151651,0.672077922077922
5,"[1, 2, 5, 6, 9]",99,48,775,1128,0.4900990099009901,0.8571428571428571,0.6913470115967886,0.7324675324675325
5,"[1, 2, 5, 7, 8]",95,46,745,1035,0.47029702970297027,0.8214285714285714,0.6645851917930419,0.672077922077922
5,"[1, 2, 5, 7, 9]",96,48,771,1128,0.4752475247524752,0.8571428571428571,0.687778768956289,0.7324675324675325
5,"[1, 2, 5, 8, 9]",92,47,709,1081,0.45544554455445546,0.8392857142857143,0.632471008028546,0.701948051948052
5,"[1, 2, 6, 7, 8]",105,47,806,1081,0.5198019801980198,0.8392857142857143,0.7190008920606601,0.701948051948052
5,"[1, 2, 6, 7, 9]",106,49,826,1176,0.5247524752475248,0.875,0.7368421052631579,0.7636363636363637
5,"[1, 2, 6, 8, 9]",102,48,791,1128,0.504950495049505,0.8571428571428571,0.7056199821587869,0.7324675324675325
5,"[1, 2, 7, 8, 9]",99,48,789,1128,0.4900990099009901,0.8571428571428571,0.703835860838537,0.7324675324675325
5,"[1, 3, 4, 5, 6]",98,46,717,1035,0.48514851485148514,0.8214285714285714,0.639607493309545,0.672077922077922
5,"[1, 3, 4, 5, 7]",95,46,682,1035,0.47029702970297027,0.8214285714285714,0.6083853702051739,0.672077922077922
5,"[1, 3, 4, 5, 8]",91,44,655,946,0.4504950495049505,0.7857142857142857,0.584299732381802,0.6142857142857143
5,"[1, 3, 4, 5, 9]",92,47,674,1081,0.45544554455445546,0.8392857142857143,0.6012488849241748,0.701948051948052
5,"[1, 3, 4, 6, 7]",105,46,741,1035,0.5198019801980198,0.8214285714285714,0.6610169491525424,0.672077922077922
5,"[1, 3, 4, 6, 8]",101,45,735,990,0.5,0.8035714285714286,0.655664585191793,0.6428571428571429
5,"[1, 3, 4, 6, 9]",102,47,747,1081,0.504950495049505,0.8392857142857143,0.6663693131132917,0.701948051948052
5,"[1, 3, 4, 7, 8]",98,45,699,990,0.48514851485148514,0.8035714285714286,0.623550401427297,0.6428571428571429
5,"[1, 3, 4, 7, 9]",99,47,720,1081,0.4900990099009901,0.8392857142857143,0.6422836752899197,0.701948051948052
5,"[1, 3, 4, 8, 9]",95,46,691,1035,0.47029702970297027,0.8214285714285714,0.6164139161462979,0.672077922077922
5,"[1, 3, 5, 6, 7]",95,45,681,990,0.47029702970297027,0.8035714285714286,0.6074933095450491,0.6428571428571429
5,"[1, 3, 5, 6, 8]",91,44,658,946,0.4504950495049505,0.7857142857142857,0.5869759143621767,0.6142857142857143
5,"[1, 3, 5, 6, 9]",92,45,666,990,0.45544554455445546,0.8035714285714286,0.5941123996431757,0.6428571428571429
5,"[1, 3, 5, 7, 8]",88,43,622,903,0.43564356435643564,0.7678571428571429,0.5548617305976806,0.5863636363636363
5,"[1, 3, 5, 7, 9]",89,45,642,990,0.4405940594059406,0.8035714285714286,0.5727029438001784,0.6428571428571429
5,"[1, 3, 5, 8, 9]",85,42,593,861,0.4207920792079208,0.75,0.5289919714540589,0.5590909090909091
5,"[1, 3, 6, 7, 8]",98,44,700,946,0.48514851485148514,0.7857142857142857,0.6244424620874219,0.6142857142857143
5,"[1, 3, 6, 7, 9]",99,46,714,1035,0.4900990099009901,0.8214285714285714,0.6369313113291704,0.672077922077922
5,"[1, 3, 6, 8, 9]",95,45,688,990,0.47029702970297027,0.8035714285714286,0.6137377341659233,0.6428571428571429
5,"[1, 3, 7, 8, 9]",92,44,662,946,0.45544554455445546,0.7857142857142857,0.5905441570026762,0.6142857142857143
5,"[1, 4, 5, 6, 7]",97,45,690,990,0.4801980198019802,0.8035714285714286,0.6155218554861731,0.6428571428571429
5,"[1, 4, 5, 6, 8]",93,45,681,990,0.4603960396039604,0.8035714285714286,0.6074933095450491,0.6428571428571429
5,"[1, 4, 5, 6, 9]",94,46,694,1035,0.46534653465346537,0.8214285714285714,0.6190900981266726,0.672077922077922
5,"[1, 4, 5, 7, 8]",90,45,649,990,0.44554455445544555,0.8035714285714286,0.5789473684210527,0.6428571428571429
5,"[1, 4, 5, 7, 9]",91,46,674,1035,0.4504950495049505,0.8214285714285714,0.6012488849241748,0.672077922077922
5,"[1, 4, 5, 8, 9]",87,46,629,1035,0.4306930693069307,0.8214285714285714,0.5611061552185549,0.672077922077922
5,"[1, 4, 6, 7, 8]",100,44,703,946,0.49504950495049505,0.7857142857142857,0.6271186440677966,0.6142857142857143
5,"[1, 4, 6, 7, 9]",101,46,723,1035,0.5,0.8214285714285714,0.6449598572702944,0.672077922077922
5,"[1, 4, 6, 8, 9]",97,46,706,1035,0.4801980198019802,0.8214285714285714,0.6297948260481713,0.672077922077922
5,"[1, 4, 7, 8, 9]",94,46,688,1035,0.46534653465346537,0.8214285714285714,0.6137377341659233,0.672077922077922
5,"[1, 5, 6, 7, 8]",90,44,646,946,0.44554455445544555,0.7857142857142857,0.576271186440678,0.6142857142857143
5,"[1, 5, 6, 7, 9]",91,45,664,990,0.4504950495049505,0.8035714285714286,0.592328278322926,0.6428571428571429
5,"[1, 5, 6, 8, 9]",87,44,630,946,0.4306930693069307,0.7857142857142857,0.5619982158786797,0.6142857142857143
5,"[1, 5, 7, 8, 9]",84,44,614,946,0.4158415841584158,0.7857142857142857,0.5477252453166815,0.6142857142857143
5,"[1, 6, 7, 8, 9]",94,45,681,990,0.46534653465346537,0.8035714285714286,0.6074933095450491,0.6428571428571429
5,"[2, 3, 4, 5, 6]",98,45,731,990,0.48514851485148514,0.8035714285714286,0.6520963425512935,0.6428571428571429
5,"[2, 3, 4, 5, 7]",95,45,695,990,0.47029702970297027,0.8035714285714286,0.6199821587867975,0.6428571428571429
5,"[2, 3, 4, 5, 8]",91,45,678,990,0.4504950495049505,0.8035714285714286,0.6048171275646744,0.6428571428571429
5,"[2, 3, 4, 5, 9]",92,46,681,1035,0.45544554455445546,0.8214285714285714,0.6074933095450491,0.672077922077922
5,"[2, 3, 4, 6, 7]",105,46,759,1035,0.5198019801980198,0.8214285714285714,0.6770740410347904,0.672077922077922
5,"[2, 3, 4, 6, 8]",101,46,758,1035,0.5,0.8214285714285714,0.6761819803746655,0.672077922077922
5,"[2, 3, 4, 6, 9]",102,47,756,1081,0.504950495049505,0.8392857142857143,0.6743978590544157,0.701948051948052
5,"[2, 3, 4, 7, 8]",98,46,721,1035,0.48514851485148514,0.8214285714285714,0.6431757359500446,0.672077922077922
5,"[2, 3, 4, 7, 9]",99,47,725,1081,0.4900990099009901,0.8392857142857143,0.6467439785905441,0.701948051948052
5,"[2, 3, 4, 8, 9]",95,46,705,1035,0.47029702970297027,0.8214285714285714,0.6289027653880463,0.672077922077922
5,"[2, 3, 5, 6, 7]",95,44,684,946,0.47029702970297027,0.7857142857142857,0.6101694915254238,0.6142857142857143
5,"[2, 3, 5, 6, 8]",91,44,680,946,0.4504950495049505,0.7857142857142857,0.6066012488849242,0.6142857142857143
5,"[2, 3, 5, 6, 9]",92,44,670,946,0.45544554455445546,0.7857142857142857,0.5976806422836753,0.6142857142857143
5,"[2, 3, 5, 7, 8]",88,44,641,946,0.43564356435643564,0.7857142857142857,0.5718108831400536,0.6142857142857143
5,"[2, 3, 5, 7, 9]",89,44,640,946,0.4405940594059406,0.7857142857142857,0.5709188224799286,0.6142857142857143
5,"[2, 3, 5, 8, 9]",85,45,615,990,0.4207920792079208,0.8035714285714286,0.5486173059768065,0.6428571428571429
5,"[2, 3, 6, 7, 8]",98,45,720,990,0.48514851485148514,0.8035714285714286,0.6422836752899197,0.6428571428571429
5,"[2, 3, 6, 7, 9]",99,46,715,1035,0.4900990099009901,0.8214285714285714,0.6378233719892953,0.672077922077922
5,"[2, 3, 6, 8, 9]",95,46,707,1035,0.47029702970297027,0.8214285714285714,0.6306868867082962,0.672077922077922
5,"[2, 3, 7, 8, 9]",92,46,675,1035,0.45544554455445546,0.8214285714285714,0.6021409455842998,0.672077922077922
5,"[2, 4, 5, 6, 7]",97,45,702,990,0.4801980198019802,0.8035714285714286,0.6262265834076717,0.6428571428571429
5,"[2, 4, 5, 6, 8]",93,45,698,990,0.4603960396039604,0.8035714285714286,0.6226583407671722,0.6428571428571429
5,"[2, 4, 5, 6, 9]",94,46,698,1035,0.46534653465346537,0.8214285714285714,0.6226583407671722,0.672077922077922
5,"[2, 4, 5, 7, 8]",90,45,665,990,0.44554455445544555,0.8035714285714286,0.5932203389830508,0.6428571428571429
5,"[2, 4, 5, 7, 9]",91,46,674,1035,0.4504950495049505,0.8214285714285714,0.6012488849241748,0.672077922077922
5,"[2, 4, 5, 8, 9]",87,44,637,946,0.4306930693069307,0.7857142857142857,0.568242640499554,0.6142857142857143
5,"[2, 4, 6, 7, 8]",100,46,728,1035,0.49504950495049505,0.8214285714285714,0.6494201605709188,0.672077922077922
5,"[2, 4, 6, 7, 9]",101,47,734,1081,0.5,0.8392857142857143,0.6547725245316681,0.701948051948052
5,"[2, 4, 6, 8, 9]",97,47,721,1081,0.4801980198019802,0.8392857142857143,0.6431757359500446,0.701948051948052
5,"[2, 4, 7, 8, 9]",94,47,699,1081,0.46534653465346537,0.8392857142857143,0.623550401427297,0.701948051948052
5,"[2, 5, 6, 7, 8]",90,43,654,903,0.44554455445544555,0.7678571428571429,0.5834076717216771,0.5863636363636363
5,"[2, 5, 6, 7, 9]",91,44,654,946,0.4504950495049505,0.7857142857142857,0.5834076717216771,0.6142857142857143
5,"[2, 5, 6, 8, 9]",87,45,638,990,0.4306930693069307,0.8035714285714286,0.5691347011596789,0.6428571428571429
5,"[2, 5, 7, 8, 9]",84,45,616,990,0.4158415841584158,0.8035714285714286,0.5495093666369313,0.6428571428571429
5,"[2, 6, 7, 8, 9]",94,46,687,1035,0.46534653465346537,0.8214285714285714,0.6128456735057984,0.672077922077922
5,"[3, 4, 5, 6, 7]",90,41,568,820,0.44554455445544555,0.7321428571428571,0.5066904549509367,0.5324675324675324
5,"[3, 4, 5, 6, 8]",86,42,581,861,0.42574257425742573,0.75,0.5182872435325602,0.5590909090909091
5,"[3, 4, 5, 6, 9]",87,43,583,903,0.4306930693069307,0.7678571428571429,0.52007136485281,0.5863636363636363
5,"[3, 4, 5, 7, 8]",83,41,522,820,0.41089108910891087,0.7321428571428571,0.4656556645851918,0.5324675324675324
5,"[3, 4, 5, 7, 9]",84,42,533,861,0.4158415841584158,0.75,0.47546833184656556,0.5590909090909091
5,"[3, 4, 5, 8, 9]",80,43,521,903,0.39603960396039606,0.7678571428571429,0.4647636039250669,0.5863636363636363
5,"[3, 4, 6, 7, 8]",93,42,600,861,0.4603960396039604,0.75,0.5352363960749331,0.5590909090909091
5,"[3, 4, 6, 7, 9]",94,43,607,903,0.46534653465346537,0.7678571428571429,0.5414808206958073,0.5863636363636363
5,"[3, 4, 6, 8, 9]",90,43,613,903,0.44554455445544555,0.7678571428571429,0.5468331846565566,0.5863636363636363
5,"[3, 4, 7, 8, 9]",87,42,561,861,0.4306930693069307,0.75,0.5004460303300624,0.5590909090909091
5,"[3, 5, 6, 7, 8]",83,41,514,820,0.41089108910891087,0.7321428571428571,0.45851917930419267,0.5324675324675324
5,"[3, 5, 6, 7, 9]",84,41,511,820,0.4158415841584158,0.7321428571428571,0.455842997323818,0.5324675324675324
5,"[3, 5, 6, 8, 9]",80,41,508,820,0.39603960396039606,0.7321428571428571,0.45316681534344333,0.5324675324675324
5,"[3, 5, 7, 8, 9]",77,40,457,780,0.3811881188118812,0.7142857142857143,0.40767172167707405,0.5064935064935064
5,"[3, 6, 7, 8, 9]",87,42,553,861,0.4306930693069307,0.75,0.4933095450490633,0.5590909090909091
5,"[4, 5, 6, 7, 8]",85,41,551,820,0.4207920792079208,0.7321428571428571,0.4915254237288136,0.5324675324675324
5,"[4, 5, 6, 7, 9]",86,42,561,861,0.42574257425742573,0.75,0.5004460303300624,0.5590909090909091
5,"[4, 5, 6, 8, 9]",82,43,563,903,0.40594059405940597,0.7678571428571429,0.5022301516503123,0.5863636363636363
5,"[4, 5, 7, 8, 9]",79,43,520,903,0.3910891089108911,0.7678571428571429,0.463871543264942,0.5863636363636363
5,"[4, 6, 7, 8, 9]",89,43,588,903,0.4405940594059406,0.7678571428571429,0.5245316681534344,0.5863636363636363
5,"[5, 6, 7, 8, 9]",79,42,499,861,0.3910891089108911,0.75,0.4451382694023194,0.5590909090909091
6,"[0, 1, 2, 3, 4, 5]",134,53,1014,1378,0.6633663366336634,0.9464285714285714,0.9045495093666369,0.8948051948051948
6,"[0, 1, 2, 3, 4, 6]",144,54,1052,1431,0.7128712871287128,0.9642857142857143,0.9384478144513827,0.9292207792207792
6,"[0, 1, 2, 3, 4, 7]",141,54,1037,1431,0.698019801980198,0.9642857142857143,0.9250669045495094,0.9292207792207792
6,"[0, 1, 2, 3, 4, 8]",137,53,1022,1378,0.6782178217821783,0.9464285714285714,0.911685994647636,0.8948051948051948
6,"[0, 1, 2, 3, 4, 9]",138,54,1045,1431,0.6831683168316832,0.9642857142857143,0.9322033898305084,0.9292207792207792
6,"[0, 1, 2, 3, 5, 6]",134,52,1003,1326,0.6633663366336634,0.9285714285714286,0.8947368421052632,0.861038961038961
6,"[0, 1, 2, 3, 5, 7]",131,52,987,1326,0.6485148514851485,0.9285714285714286,0.8804638715432649,0.861038961038961
6,"[0, 1, 2, 3, 5, 8]",127,51,960,1275,0.6287128712871287,0.9107142857142857,0.856378233719893,0.827922077922078
6,"[0, 1, 2, 3, 5, 9]",128,52,987,1326,0.6336633663366337,0.9285714285714286,0.8804638715432649,0.861038961038961
6,"[0, 1, 2, 3, 6, 7]",141,53,1029,1378,0.698019801980198,0.9464285714285714,0.9179304192685103,0.8948051948051948
6,"[0, 1, 2, 3, 6, 8]",137,52,1014,1326,0.6782178217821783,0.9285714285714286,0.9045495093666369,0.861038961038961
6,"[0, 1, 2, 3, 6, 9]",138,53,1031,1378,0.6831683168316832,0.9464285714285714,0.91971454058876,0.8948051948051948
6,"[0, 1, 2, 3, 7, 8]",134,52,997,1326,0.6633663366336634,0.9285714285714286,0.8893844781445138,0.861038961038961
6,"[0, 1, 2, 3, 7, 9]",135,53,1021,1378,0.6683168316831684,0.9464285714285714,0.9107939339875112,0.8948051948051948
6,"[0, 1, 2, 3, 8, 9]",131,52,993,1326,0.6485148514851485,0.9285714285714286,0.8858162355040142,0.861038961038961
6,"[0, 1, 2, 4, 5, 6]",136,53,1011,1378,0.6732673267326733,0.9464285714285714,0.9018733273862622,0.8948051948051948
6,"[0, 1, 2, 4, 5, 7]",133,53,995,1378,0.6584158415841584,0.9464285714285714,0.8876003568242641,0.8948051948051948
6,"[0, 1, 2, 4, 5, 8]",129,52,965,1326,0.6386138613861386,0.9285714285714286,0.8608385370205174,0.861038961038961
6,"[0, 1, 2, 4, 5, 9]",130,53,995,1378,0.6435643564356436,0.9464285714285714,0.8876003568242641,0.8948051948051948
6,"[0, 1, 2, 4, 6, 7]",143,54,1026,1431,0.7079207920792079,0.9642857142857143,0.9152542372881356,0.9292207792207792
6,"[0, 1, 2, 4, 6, 8]",139,53,1015,1378,0.6881188118811881,0.9464285714285714,0.9054415700267618,0.8948051948051948
6,"[0, 1, 2, 4, 6, 9]",140,54,1033,1431,0.693069306930693,0.9642857142857143,0.9214986619090099,0.9292207792207792
6,"[0, 1, 2, 4, 7, 8]",136,53,1001,1378,0.6732673267326733,0.9464285714285714,0.8929527207850134,0.8948051948051948
6,"[0, 1, 2, 4, 7, 9]",137,54,1027,1431,0.6782178217821783,0.9642857142857143,0.9161462979482605,0.9292207792207792
6,"[0, 1, 2, 4, 8, 9]",133,53,992,1378,0.6584158415841584,0.9464285714285714,0.8849241748438894,0.8948051948051948
6,"[0, 1, 2, 5, 6, 7]",133,52,985,1326,0.6584158415841584,0.9285714285714286,0.8786797502230151,0.861038961038961
6,"[0, 1, 2, 5, 6, 8]",129,51,964,1275,0.6386138613861386,0.9107142857142857,0.8599464763603925,0.827922077922078
6,"[0, 1, 2, 5, 6, 9]",130,52,985,1326,0.6435643564356436,0.9285714285714286,0.8786797502230151,0.861038961038961
6,"[0, 1, 2, 5, 7, 8]",126,51,949,1275,0.6237623762376238,0.9107142857142857,0.8465655664585192,0.827922077922078
6,"[0, 1, 2, 5, 7, 9]",127,52,980,1326,0.6287128712871287,0.9285714285714286,0.8742194469223907,0.861038961038961
6,"[0, 1, 2, 5, 8, 9]",123,51,934,1275,0.6089108910891089,0.9107142857142857,0.8331846565566459,0.827922077922078
6,"[0, 1, 2, 6, 7, 8]",136,52,994,1326,0.6732673267326733,0.9285714285714286,0.8867082961641392,0.861038961038961
6,"[0, 1, 2, 6, 7, 9]",137,53,1016,1378,0.6782178217821783,0.9464285714285714,0.9063336306868867,0.8948051948051948
6,"[0, 1, 2, 6, 8, 9]",133,52,988,1326,0.6584158415841584,0.9285714285714286,0.8813559322033898,0.861038961038961
6,"[0, 1, 2, 7, 8, 9]",130,52,985,1326,0.6435643564356436,0.9285714285714286,0.8786797502230151,0.861038961038961
6,"[0, 1, 3, 4, 5, 6]",129,51,942,1275,0.6386138613861386,0.9107142857142857,0.840321141837645,0.827922077922078
6,"[0, 1, 3, 4, 5, 7]",126,51,924,1275,0.6237623762376238,0.9107142857142857,0.8242640499553969,0.827922077922078
6,"[0, 1, 3, 4, 5, 8]",122,50,913,1225,0.6039603960396039,0.8928571428571429,0.8144513826940232,0.7954545454545454
6,"[0, 1, 3, 4, 5, 9]",123,51,935,1275,0.6089108910891089,0.9107142857142857,0.8340767172167708,0.827922077922078
6,"[0, 1, 3, 4, 6, 7]",136,52,956,1326,0.6732673267326733,0.9285714285714286,0.8528099910793934,0.861038961038961
6,"[0, 1, 3, 4, 6, 8]",132,51,956,1275,0.6534653465346535,0.9107142857142857,0.8528099910793934,0.827922077922078
6,"[0, 1, 3, 4, 6, 9]",133,52,970,1326,0.6584158415841584,0.9285714285714286,0.8652988403211418,0.861038961038961
6,"[0, 1, 3, 4, 7, 8]",129,51,936,1275,0.6386138613861386,0.9107142857142857,0.8349687778768956,0.827922077922078
6,"[0, 1, 3, 4, 7, 9]",130,52,956,1326,0.6435643564356436,0.9285714285714286,0.8528099910793934,0.861038961038961
6,"[0, 1, 3, 4, 8, 9]",126,51,944,1275,0.6237623762376238,0.9107142857142857,0.8421052631578947,0.827922077922078
6,"[0, 1, 3, 5, 6, 7]",126,50,910,1225,0.6237623762376238,0.8928571428571429,0.8117752007136485,0.7954545454545454
6,"[0, 1, 3, 5, 6, 8]",122,49,901,1176,0.6039603960396039,0.875,0.8037466547725245,0.7636363636363637
6,"[0, 1, 3, 5, 6, 9]",123,50,915,1225,0.6089108910891089,0.8928571428571429,0.8162355040142729,0.7954545454545454
6,"[0, 1, 3, 5, 7, 8]",119,49,878,1176,0.5891089108910891,0.875,0.7832292595896521,0.7636363636363637
6,"[0, 1, 3, 5, 7, 9]",120,50,900,1225,0.594059405940594,0.8928571428571429,0.8028545941123997,0.7954545454545454
6,"[0, 1, 3, 5, 8, 9]",116,49,877,1176,0.5742574257425742,0.875,0.7823371989295272,0.7636363636363637
6,"[0, 1, 3, 6, 7, 8]",129,50,925,1225,0.6386138613861386,0.8928571428571429,0.8251561106155219,0.7954545454545454
6,"[0, 1, 3, 6, 7, 9]",130,51,940,1275,0.6435643564356436,0.9107142857142857,0.8385370205173952,0.827922077922078
6,"[0, 1, 3, 6, 8, 9]",126,50,929,1225,0.6237623762376238,0.8928571428571429,0.8287243532560215,0.7954545454545454
6,"[0, 1, 3, 7, 8, 9]",123,50,912,1225,0.6089108910891089,0.8928571428571429,0.8135593220338984,0.7954545454545454
6,"[0, 1, 4, 5, 6, 7]",128,50,918,1225,0.6336633663366337,0.8928571428571429,0.8189116859946476,0.7954545454545454
6,"[0, 1, 4, 5, 6, 8]",124,50,916,1225,0.6138613861386139,0.8928571428571429,0.8171275646743978,0.7954545454545454
6,"[0, 1, 4, 5, 6, 9]",125,50,931,1225,0.6188118811881188,0.8928571428571429,0.8305084745762712,0.7954545454545454
6,"[0, 1, 4, 5, 7, 8]",121,50,897,1225,0.599009900990099,0.8928571428571429,0.800178412132025,0.7954545454545454
